country,sex,age,country-year,year,population, gdp_for_year ($) ,gdp_per_capita ($),suicides_no,suicides/100k pop
Turkmenistan,male,5-14 years,Turkmenistan1989,1989,443200,3006988217,1003,3,0.68
Turkmenistan,female,5-14 years,Turkmenistan1989,1989,435900,3006988217,1003,2,0.46
Turkmenistan,female,75+ years,Turkmenistan1990,1990,34100,3189539641,1036,12,35.19
Turkmenistan,male,75+ years,Turkmenistan1990,1990,16700,3189539641,1036,5,29.94
Turkmenistan,male,35-54 years,Turkmenistan1990,1990,268100,3189539641,1036,65,24.24
Turkmenistan,male,25-34 years,Turkmenistan1990,1990,292800,3189539641,1036,61,20.83
Turkmenistan,male,55-74 years,Turkmenistan1990,1990,117000,3189539641,1036,23,19.66
Turkmenistan,male,15-24 years,Turkmenistan1990,1990,360200,3189539641,1036,56,15.55
Turkmenistan,female,15-24 years,Turkmenistan1990,1990,351300,3189539641,1036,27,7.69
Turkmenistan,female,35-54 years,Turkmenistan1990,1990,277100,3189539641,1036,18,6.5
Turkmenistan,female,55-74 years,Turkmenistan1990,1990,153300,3189539641,1036,9,5.87
Turkmenistan,female,25-34 years,Turkmenistan1990,1990,306400,3189539641,1036,16,5.22
Turkmenistan,male,5-14 years,Turkmenistan1990,1990,455200,3189539641,1036,6,1.32
Turkmenistan,female,5-14 years,Turkmenistan1990,1990,447600,3189539641,1036,0,0
Turkmenistan,male,35-54 years,Turkmenistan1991,1991,278100,3208098919,1014,55,19.78
Turkmenistan,male,75+ years,Turkmenistan1991,1991,15800,3208098919,1014,3,18.99
Turkmenistan,male,55-74 years,Turkmenistan1991,1991,121300,3208098919,1014,22,18.14
Turkmenistan,male,25-34 years,Turkmenistan1991,1991,298500,3208098919,1014,53,17.76
Turkmenistan,male,15-24 years,Turkmenistan1991,1991,369500,3208098919,1014,50,13.53
Turkmenistan,female,55-74 years,Turkmenistan1991,1991,156600,3208098919,1014,18,11.49
Turkmenistan,female,15-24 years,Turkmenistan1991,1991,358300,3208098919,1014,31,8.65
Turkmenistan,female,25-34 years,Turkmenistan1991,1991,314100,3208098919,1014,20,6.37
Turkmenistan,female,75+ years,Turkmenistan1991,1991,32400,3208098919,1014,2,6.17
Turkmenistan,female,35-54 years,Turkmenistan1991,1991,288300,3208098919,1014,15,5.2
Turkmenistan,male,5-14 years,Turkmenistan1991,1991,468900,3208098919,1014,3,0.64
Turkmenistan,female,5-14 years,Turkmenistan1991,1991,460700,3208098919,1014,1,0.22
Turkmenistan,male,35-54 years,Turkmenistan1992,1992,277400,3200539816,984,61,21.99
Turkmenistan,male,25-34 years,Turkmenistan1992,1992,305500,3200539816,984,49,16.04
Turkmenistan,male,15-24 years,Turkmenistan1992,1992,378800,3200539816,984,60,15.84
Turkmenistan,female,75+ years,Turkmenistan1992,1992,32700,3200539816,984,5,15.29
Turkmenistan,female,15-24 years,Turkmenistan1992,1992,365400,3200539816,984,33,9.03
Turkmenistan,female,55-74 years,Turkmenistan1992,1992,159700,3200539816,984,14,8.77
Turkmenistan,male,55-74 years,Turkmenistan1992,1992,138600,3200539816,984,11,7.94
Turkmenistan,male,75+ years,Turkmenistan1992,1992,16000,3200539816,984,1,6.25
Turkmenistan,female,35-54 years,Turkmenistan1992,1992,302000,3200539816,984,16,5.3
Turkmenistan,female,25-34 years,Turkmenistan1992,1992,320400,3200539816,984,10,3.12
Turkmenistan,male,5-14 years,Turkmenistan1992,1992,482600,3200539816,984,9,1.86
Turkmenistan,female,5-14 years,Turkmenistan1992,1992,473800,3200539816,984,2,0.42
Turkmenistan,male,75+ years,Turkmenistan1993,1993,16800,3179225949,954,4,23.81
Turkmenistan,male,35-54 years,Turkmenistan1993,1993,310000,3179225949,954,55,17.74
Turkmenistan,male,55-74 years,Turkmenistan1993,1993,134000,3179225949,954,23,17.16
Turkmenistan,male,25-34 years,Turkmenistan1993,1993,319000,3179225949,954,40,12.54
Turkmenistan,female,55-74 years,Turkmenistan1993,1993,159500,3179225949,954,19,11.91
Turkmenistan,male,15-24 years,Turkmenistan1993,1993,403300,3179225949,954,46,11.41
Turkmenistan,female,15-24 years,Turkmenistan1993,1993,367200,3179225949,954,25,6.81
Turkmenistan,female,75+ years,Turkmenistan1993,1993,30000,3179225949,954,2,6.67
Turkmenistan,female,25-34 years,Turkmenistan1993,1993,325200,3179225949,954,12,3.69
Turkmenistan,female,35-54 years,Turkmenistan1993,1993,312300,3179225949,954,7,2.24
Turkmenistan,male,5-14 years,Turkmenistan1993,1993,489900,3179225949,954,5,1.02
Turkmenistan,female,5-14 years,Turkmenistan1993,1993,463900,3179225949,954,2,0.43
Turkmenistan,female,75+ years,Turkmenistan1994,1994,25900,2561118608,748,9,34.75
Turkmenistan,male,55-74 years,Turkmenistan1994,1994,137700,2561118608,748,21,15.25
Turkmenistan,male,35-54 years,Turkmenistan1994,1994,326800,2561118608,748,47,14.38
Turkmenistan,male,25-34 years,Turkmenistan1994,1994,325300,2561118608,748,41,12.6
Turkmenistan,male,15-24 years,Turkmenistan1994,1994,412000,2561118608,748,51,12.38
Turkmenistan,female,55-74 years,Turkmenistan1994,1994,157900,2561118608,748,11,6.97
Turkmenistan,female,15-24 years,Turkmenistan1994,1994,381300,2561118608,748,24,6.29
Turkmenistan,male,75+ years,Turkmenistan1994,1994,16700,2561118608,748,1,5.99
Turkmenistan,female,35-54 years,Turkmenistan1994,1994,328100,2561118608,748,14,4.27
Turkmenistan,female,25-34 years,Turkmenistan1994,1994,328900,2561118608,748,10,3.04
Turkmenistan,male,5-14 years,Turkmenistan1994,1994,504500,2561118608,748,4,0.79
Turkmenistan,female,5-14 years,Turkmenistan1994,1994,478000,2561118608,748,1,0.21
Turkmenistan,male,35-54 years,Turkmenistan1995,1995,351500,2482228440,650,65,18.49
Turkmenistan,male,55-74 years,Turkmenistan1995,1995,146100,2482228440,650,24,16.43
Turkmenistan,male,15-24 years,Turkmenistan1995,1995,433400,2482228440,650,58,13.38
Turkmenistan,male,75+ years,Turkmenistan1995,1995,15500,2482228440,650,2,12.9
Turkmenistan,male,25-34 years,Turkmenistan1995,1995,351500,2482228440,650,36,10.24
Turkmenistan,female,15-24 years,Turkmenistan1995,1995,433100,2482228440,650,23,5.31
Turkmenistan,female,55-74 years,Turkmenistan1995,1995,177100,2482228440,650,7,3.95
Turkmenistan,female,25-34 years,Turkmenistan1995,1995,361600,2482228440,650,11,3.04
Turkmenistan,female,75+ years,Turkmenistan1995,1995,33700,2482228440,650,1,2.97
Turkmenistan,female,35-54 years,Turkmenistan1995,1995,366200,2482228440,650,8,2.18
Turkmenistan,male,5-14 years,Turkmenistan1995,1995,584500,2482228440,650,7,1.2
Turkmenistan,female,5-14 years,Turkmenistan1995,1995,564000,2482228440,650,2,0.35
Turkmenistan,male,55-74 years,Turkmenistan1996,1996,148900,2379281768,608,31,20.82
Turkmenistan,male,15-24 years,Turkmenistan1996,1996,442700,2379281768,608,76,17.17
Turkmenistan,male,35-54 years,Turkmenistan1996,1996,368800,2379281768,608,61,16.54
Turkmenistan,male,25-34 years,Turkmenistan1996,1996,355400,2379281768,608,51,14.35
Turkmenistan,female,75+ years,Turkmenistan1996,1996,33700,2379281768,608,4,11.87
Turkmenistan,male,75+ years,Turkmenistan1996,1996,15500,2379281768,608,1,6.45
Turkmenistan,female,55-74 years,Turkmenistan1996,1996,178400,2379281768,608,9,5.04
Turkmenistan,female,15-24 years,Turkmenistan1996,1996,439600,2379281768,608,17,3.87
Turkmenistan,female,25-34 years,Turkmenistan1996,1996,366300,2379281768,608,11,3
Turkmenistan,female,35-54 years,Turkmenistan1996,1996,384900,2379281768,608,9,2.34
Turkmenistan,male,5-14 years,Turkmenistan1996,1996,600000,2379281768,608,10,1.67
Turkmenistan,female,5-14 years,Turkmenistan1996,1996,578800,2379281768,608,3,0.52
Turkmenistan,male,25-34 years,Turkmenistan1997,1997,359800,2450084970,612,74,20.57
Turkmenistan,male,15-24 years,Turkmenistan1997,1997,453200,2450084970,612,88,19.42
Turkmenistan,male,35-54 years,Turkmenistan1997,1997,386700,2450084970,612,66,17.07
Turkmenistan,male,55-74 years,Turkmenistan1997,1997,150000,2450084970,612,21,14
Turkmenistan,female,15-24 years,Turkmenistan1997,1997,446700,2450084970,612,37,8.28
Turkmenistan,male,75+ years,Turkmenistan1997,1997,15400,2450084970,612,1,6.49
Turkmenistan,female,35-54 years,Turkmenistan1997,1997,404600,2450084970,612,15,3.71
Turkmenistan,female,55-74 years,Turkmenistan1997,1997,178200,2450084970,612,6,3.37
Turkmenistan,female,75+ years,Turkmenistan1997,1997,33700,2450084970,612,1,2.97
Turkmenistan,female,25-34 years,Turkmenistan1997,1997,371000,2450084970,612,11,2.96
Turkmenistan,male,5-14 years,Turkmenistan1997,1997,614600,2450084970,612,11,1.79
Turkmenistan,female,5-14 years,Turkmenistan1997,1997,592500,2450084970,612,2,0.34
Turkmenistan,male,35-54 years,Turkmenistan1998,1998,405500,2605688065,636,119,29.35
Turkmenistan,male,25-34 years,Turkmenistan1998,1998,363200,2605688065,636,74,20.37
Turkmenistan,male,15-24 years,Turkmenistan1998,1998,463000,2605688065,636,92,19.87
Turkmenistan,female,75+ years,Turkmenistan1998,1998,34200,2605688065,636,6,17.54
Turkmenistan,male,55-74 years,Turkmenistan1998,1998,149300,2605688065,636,20,13.4
Turkmenistan,male,75+ years,Turkmenistan1998,1998,15500,2605688065,636,2,12.9
Turkmenistan,female,15-24 years,Turkmenistan1998,1998,454100,2605688065,636,37,8.15
Turkmenistan,female,55-74 years,Turkmenistan1998,1998,175800,2605688065,636,9,5.12
Turkmenistan,female,35-54 years,Turkmenistan1998,1998,425700,2605688065,636,17,3.99
Turkmenistan,female,25-34 years,Turkmenistan1998,1998,374700,2605688065,636,11,2.94
Turkmenistan,male,5-14 years,Turkmenistan1998,1998,630400,2605688065,636,15,2.38
Turkmenistan,female,5-14 years,Turkmenistan1998,1998,607800,2605688065,636,3,0.49
Turkmenistan,male,35-54 years,Turkmenistan1999,1999,406288,2450686660,619,110,27.07
Turkmenistan,male,25-34 years,Turkmenistan1999,1999,346978,2450686660,619,89,25.65
Turkmenistan,male,15-24 years,Turkmenistan1999,1999,446967,2450686660,619,104,23.27
Turkmenistan,male,55-74 years,Turkmenistan1999,1999,145831,2450686660,619,30,20.57
Turkmenistan,male,75+ years,Turkmenistan1999,1999,16368,2450686660,619,2,12.22
Turkmenistan,female,15-24 years,Turkmenistan1999,1999,439155,2450686660,619,37,8.43
Turkmenistan,female,25-34 years,Turkmenistan1999,1999,345599,2450686660,619,28,8.1
Turkmenistan,female,75+ years,Turkmenistan1999,1999,38871,2450686660,619,3,7.72
Turkmenistan,female,55-74 years,Turkmenistan1999,1999,176010,2450686660,619,11,6.25
Turkmenistan,female,35-54 years,Turkmenistan1999,1999,450423,2450686660,619,19,4.22
Turkmenistan,male,5-14 years,Turkmenistan1999,1999,579272,2450686660,619,7,1.21
Turkmenistan,female,5-14 years,Turkmenistan1999,1999,566992,2450686660,619,2,0.35
Turkmenistan,male,25-34 years,Turkmenistan2000,2000,352082,2904662605,721,85,24.14
Turkmenistan,male,15-24 years,Turkmenistan2000,2000,456963,2904662605,721,104,22.76
Turkmenistan,male,35-54 years,Turkmenistan2000,2000,423483,2904662605,721,95,22.43
Turkmenistan,female,75+ years,Turkmenistan2000,2000,39919,2904662605,721,5,12.53
Turkmenistan,male,55-74 years,Turkmenistan2000,2000,145282,2904662605,721,16,11.01
Turkmenistan,female,15-24 years,Turkmenistan2000,2000,449090,2904662605,721,32,7.13
Turkmenistan,female,25-34 years,Turkmenistan2000,2000,349192,2904662605,721,22,6.3
Turkmenistan,female,35-54 years,Turkmenistan2000,2000,470349,2904662605,721,12,2.55
Turkmenistan,female,55-74 years,Turkmenistan2000,2000,174919,2904662605,721,3,1.72
Turkmenistan,male,5-14 years,Turkmenistan2000,2000,580294,2904662605,721,7,1.21
Turkmenistan,female,5-14 years,Turkmenistan2000,2000,567906,2904662605,721,2,0.35
Turkmenistan,male,75+ years,Turkmenistan2000,2000,16999,2904662605,721,0,0
Turkmenistan,male,25-34 years,Turkmenistan2001,2001,357442,3534803922,863,114,31.89
Turkmenistan,male,35-54 years,Turkmenistan2001,2001,440661,3534803922,863,135,30.64
